,word,number,percent_of_count
0,spock,209,1.4192584544343338
1,mister,201,1.3649327719679478
2,ship,99,0.6722803205215265
4,get,76,0.5160939834306668
5,sulu,73,0.49572185250577205
6,bone,73,0.49572185250577205
7,kirk,62,0.4210240391144914
8,lieutenant,60,0.40744261849789487
9,scotty,59,0.4006519081895967
10,enterprise,56,0.3802797772647019
11,one,54,0.3666983566481054
12,beam,44,0.2987912535651229
13,captain,43,0.2920005432568247
14,planet,43,0.2920005432568247
15,time,42,0.2852098329485264
16,right,42,0.2852098329485264
17,know,42,0.2852098329485264
18,let,40,0.2716284123319299
19,yes,38,0.2580469917153334
20,scott,36,0.24446557109873693
21,take,35,0.23767486079043867
22,must,33,0.2240934401738422
23,phasers,33,0.2240934401738422
24,come,32,0.21730272986554394
25,got,32,0.21730272986554394
26,course,31,0.2105120195572457
27,go,31,0.2105120195572457
28,going,31,0.2105120195572457
29,could,31,0.2105120195572457
30,back,31,0.2105120195572457
31,uhura,31,0.2105120195572457
32,want,31,0.2105120195572457
33,keep,28,0.19013988863235096
34,think,28,0.19013988863235096
35,need,27,0.1833491783240527
36,like,26,0.17655846801575445
37,fire,26,0.17655846801575445
38,report,26,0.17655846801575445
39,life,25,0.1697677577074562
40,well,24,0.16297704739915794
41,would,24,0.16297704739915794
42,way,24,0.16297704739915794
43,ca,24,0.16297704739915794
44,make,23,0.1561863370908597
45,crew,23,0.1561863370908597
46,may,23,0.1561863370908597
47,commander,23,0.1561863370908597
48,try,22,0.14939562678256146
49,put,22,0.14939562678256146
50,see,22,0.14939562678256146
51,three,20,0.13581420616596496
52,people,20,0.13581420616596496
53,something,20,0.13581420616596496
54,anything,20,0.13581420616596496
55,aboard,20,0.13581420616596496
56,two,20,0.13581420616596496
57,bridge,20,0.13581420616596496
58,warp,20,0.13581420616596496
59,arex,20,0.13581420616596496
60,open,19,0.1290234958576667
61,bem,19,0.1290234958576667
62,power,18,0.12223278554936846
63,still,18,0.12223278554936846
64,control,18,0.12223278554936846
65,work,18,0.12223278554936846
66,computer,18,0.12223278554936846
67,order,18,0.12223278554936846
68,much,17,0.11544207524107021
69,thing,17,0.11544207524107021
70,log,17,0.11544207524107021
71,long,17,0.11544207524107021
72,sure,16,0.10865136493277197
73,ready,16,0.10865136493277197
74,first,16,0.10865136493277197
75,officer,16,0.10865136493277197
76,minute,16,0.10865136493277197
77,contact,16,0.10865136493277197
78,federation,16,0.10865136493277197
79,enough,15,0.10186065462447372
80,transporter,15,0.10186065462447372
81,change,15,0.10186065462447372
82,happened,15,0.10186065462447372
83,place,15,0.10186065462447372
84,tell,15,0.10186065462447372
85,mccoy,15,0.10186065462447372
86,find,15,0.10186065462447372
87,look,14,0.09506994431617548
88,shield,14,0.09506994431617548
89,prepare,14,0.09506994431617548
90,deflector,14,0.09506994431617548
91,klingon,14,0.09506994431617548
92,trek,14,0.09506994431617548
93,copyright,14,0.09506994431617548
94,seems,13,0.08827923400787722
95,engineering,13,0.08827923400787722
96,star,13,0.08827923400787722
97,matter,13,0.08827923400787722
98,help,13,0.08827923400787722
99,give,13,0.08827923400787722
100,say,13,0.08827923400787722
101,winston,13,0.08827923400787722
102,earth,12,0.08148852369957897
103,mean,12,0.08148852369957897
104,mind,12,0.08148852369957897
105,use,12,0.08148852369957897
106,present,12,0.08148852369957897
107,return,12,0.08148852369957897
108,cloud,12,0.08148852369957897
109,alert,12,0.08148852369957897
110,little,12,0.08148852369957897
111,leave,12,0.08148852369957897
112,city,12,0.08148852369957897
113,drug,12,0.08148852369957897
114,communicator,12,0.08148852369957897
115,stand,11,0.07469781339128073
116,reverse,11,0.07469781339128073
117,every,11,0.07469781339128073
118,alien,11,0.07469781339128073
119,mantilles,11,0.07469781339128073
120,away,11,0.07469781339128073
121,gentleman,11,0.07469781339128073
122,set,11,0.07469781339128073
123,medical,11,0.07469781339128073
124,vessel,11,0.07469781339128073
125,frequency,11,0.07469781339128073
126,good,11,0.07469781339128073
127,without,11,0.07469781339128073
128,keniclius,11,0.07469781339128073
129,sensor,10,0.06790710308298248
130,full,10,0.06790710308298248
131,speed,10,0.06790710308298248
132,ahead,10,0.06790710308298248
133,orbit,10,0.06790710308298248
134,system,10,0.06790710308298248
135,stop,10,0.06790710308298248
136,remember,10,0.06790710308298248
137,call,10,0.06790710308298248
138,another,10,0.06790710308298248
139,might,10,0.06790710308298248
140,doctor,10,0.06790710308298248
141,hailing,10,0.06790710308298248
142,last,10,0.06790710308298248
143,seem,10,0.06790710308298248
144,romulans,10,0.06790710308298248
145,never,10,0.06790710308298248
146,wo,10,0.06790710308298248
147,stun,10,0.06790710308298248
148,universe,10,0.06790710308298248
149,child,10,0.06790710308298248
150,situation,9,0.06111639277468423
151,even,9,0.06111639277468423
152,hold,9,0.06111639277468423
153,man,9,0.06111639277468423
154,possible,9,0.06111639277468423
155,save,9,0.06111639277468423
156,left,9,0.06111639277468423
157,starfleet,9,0.06111639277468423
158,kind,9,0.06111639277468423
159,twenty,9,0.06111639277468423
160,thank,9,0.06111639277468423
161,able,9,0.06111639277468423
162,immediately,9,0.06111639277468423
163,said,9,0.06111639277468423
164,thought,9,0.06111639277468423
165,weapon,9,0.06111639277468423
166,jones,9,0.06111639277468423
167,heard,9,0.06111639277468423
168,believe,9,0.06111639277468423
169,understand,9,0.06111639277468423
170,five,9,0.06111639277468423
171,mark,9,0.06111639277468423
172,walking,9,0.06111639277468423
173,bear,9,0.06111639277468423
174,nova,9,0.06111639277468423
175,chance,8,0.054325682466385986
176,room,8,0.054325682466385986
177,energise,8,0.054325682466385986
178,web,8,0.054325682466385986
179,analysis,8,0.054325682466385986
180,starship,8,0.054325682466385986
181,status,8,0.054325682466385986
182,used,8,0.054325682466385986
183,reading,8,0.054325682466385986
184,orion,8,0.054325682466385986
185,else,8,0.054325682466385986
186,vulcan,8,0.054325682466385986
187,hear,8,0.054325682466385986
188,reach,8,0.054325682466385986
189,area,8,0.054325682466385986
190,bring,8,0.054325682466385986
191,intelligent,8,0.054325682466385986
192,stardate,8,0.054325682466385986
193,six,8,0.054325682466385986
194,release,8,0.054325682466385986
195,security,8,0.054325682466385986
196,james,8,0.054325682466385986
197,seen,8,0.054325682466385986
198,better,8,0.054325682466385986
199,intelligence,8,0.054325682466385986
200,trying,8,0.054325682466385986
201,surface,8,0.054325682466385986
202,purpose,8,0.054325682466385986
203,wait,8,0.054325682466385986
204,harry,8,0.054325682466385986
205,escape,8,0.054325682466385986
206,kukulkan,8,0.054325682466385986
207,effect,7,0.04753497215808774
208,signal,7,0.04753497215808774
209,inside,7,0.04753497215808774
210,sickbay,7,0.04753497215808774
211,move,7,0.04753497215808774
212,hurt,7,0.04753497215808774
213,explain,7,0.04753497215808774
214,supplemental,7,0.04753497215808774
215,answer,7,0.04753497215808774
216,others,7,0.04753497215808774
217,position,7,0.04753497215808774
218,die,7,0.04753497215808774
219,agreed,7,0.04753497215808774
220,form,7,0.04753497215808774
221,screen,7,0.04753497215808774
222,yellow,7,0.04753497215808774
223,factor,7,0.04753497215808774
224,either,7,0.04753497215808774
225,duty,7,0.04753497215808774
226,space,7,0.04753497215808774
227,new,7,0.04753497215808774
228,trouble,7,0.04753497215808774
229,field,7,0.04753497215808774
230,maybe,7,0.04753497215808774
231,word,7,0.04753497215808774
232,done,7,0.04753497215808774
233,choice,7,0.04753497215808774
234,human,7,0.04753497215808774
235,trial,7,0.04753497215808774
236,friend,7,0.04753497215808774
237,stay,7,0.04753497215808774
238,episode,7,0.04753497215808774
239,listingstar,7,0.04753497215808774
240,related,7,0.04753497215808774
241,trademark,7,0.04753497215808774
242,studio,7,0.04753497215808774
243,inc,7,0.04753497215808774
244,page,7,0.04753497215808774
245,site,7,0.04753497215808774
246,educational,7,0.04753497215808774
247,entertainment,7,0.04753497215808774
248,property,7,0.04753497215808774
249,respective,7,0.04753497215808774
250,holder,7,0.04753497215808774
251,lucien,7,0.04753497215808774
252,phaser,7,0.04753497215808774
253,care,7,0.04753497215808774
254,identify,6,0.040744261849789486
255,source,6,0.040744261849789486
256,lock,6,0.040744261849789486
257,built,6,0.040744261849789486
258,men,6,0.040744261849789486
259,dead,6,0.040744261849789486
260,gone,6,0.040744261849789486
261,death,6,0.040744261849789486
262,since,6,0.040744261849789486
263,turn,6,0.040744261849789486
264,ten,6,0.040744261849789486
265,photon,6,0.040744261849789486
266,torpedo,6,0.040744261849789486
267,seven,6,0.040744261849789486
268,strange,6,0.040744261849789486
269,rescue,6,0.040744261849789486
270,yet,6,0.040744261849789486
271,cut,6,0.040744261849789486
272,koloth,6,0.040744261849789486
273,tribbles,6,0.040744261849789486
274,mission,6,0.040744261849789486
275,emergency,6,0.040744261849789486
276,face,6,0.040744261849789486
277,many,6,0.040744261849789486
278,please,6,0.040744261849789486
279,lay,6,0.040744261849789486
280,direct,6,0.040744261849789486
281,came,6,0.040744261849789486
282,romulan,6,0.040744261849789486
283,carry,6,0.040744261849789486
284,rest,6,0.040744261849789486
285,alive,6,0.040744261849789486
286,point,6,0.040744261849789486
287,sound,6,0.040744261849789486
288,run,6,0.040744261849789486
289,everyone,6,0.040744261849789486
290,party,6,0.040744261849789486
291,lot,6,0.040744261849789486
292,main,6,0.040744261849789486
293,home,6,0.040744261849789486
294,head,6,0.040744261849789486
295,tchar,6,0.040744261849789486
296,commodore,6,0.040744261849789486
297,karla,6,0.040744261849789486
298,around,5,0.03395355154149124
299,civilisation,5,0.03395355154149124
300,hundred,5,0.03395355154149124
301,getting,5,0.03395355154149124
302,transport,5,0.03395355154149124
303,energy,5,0.03395355154149124
304,whatever,5,0.03395355154149124
305,perhaps,5,0.03395355154149124
306,device,5,0.03395355154149124
307,core,5,0.03395355154149124
308,double,5,0.03395355154149124
309,force,5,0.03395355154149124
310,shut,5,0.03395355154149124
311,repair,5,0.03395355154149124
312,dealing,5,0.03395355154149124
313,appears,5,0.03395355154149124
314,past,5,0.03395355154149124
315,case,5,0.03395355154149124
316,eight,5,0.03395355154149124
317,action,5,0.03395355154149124
318,quarter,5,0.03395355154149124
319,correct,5,0.03395355154149124
320,idea,5,0.03395355154149124
321,battle,5,0.03395355154149124
322,small,5,0.03395355154149124
323,pilot,5,0.03395355154149124
324,protection,5,0.03395355154149124
325,robot,5,0.03395355154149124
326,animal,5,0.03395355154149124
327,station,5,0.03395355154149124
328,practical,5,0.03395355154149124
329,tractor,5,0.03395355154149124
330,later,5,0.03395355154149124
331,command,5,0.03395355154149124
332,reason,5,0.03395355154149124
333,high,5,0.03395355154149124
334,sir,5,0.03395355154149124
335,visual,5,0.03395355154149124
336,check,5,0.03395355154149124
337,afraid,5,0.03395355154149124
338,helmsman,5,0.03395355154149124
339,taken,5,0.03395355154149124
340,wrong,5,0.03395355154149124
341,almost,5,0.03395355154149124
342,team,5,0.03395355154149124
343,spy,5,0.03395355154149124
344,talk,5,0.03395355154149124
345,sorry,5,0.03395355154149124
346,agmar,5,0.03395355154149124
347,ever,5,0.03395355154149124
348,equipment,5,0.03395355154149124
349,soon,5,0.03395355154149124
350,hope,5,0.03395355154149124
351,calling,5,0.03395355154149124
352,learned,5,0.03395355154149124
353,really,5,0.03395355154149124
354,galaxy,5,0.03395355154149124
355,dilithium,5,0.03395355154149124
356,wave,5,0.03395355154149124
357,far,5,0.03395355154149124
358,lost,5,0.03395355154149124
359,disappeared,5,0.03395355154149124
360,mutation,5,0.03395355154149124
361,four,5,0.03395355154149124
362,beta,5,0.03395355154149124
363,joke,5,0.03395355154149124
364,april,5,0.03395355154149124
365,forward,4,0.027162841233192993
366,scanner,4,0.027162841233192993
367,maintain,4,0.027162841233192993
368,damaged,4,0.027162841233192993
369,year,4,0.027162841233192993
370,activate,4,0.027162841233192993
371,read,4,0.027162841233192993
372,moment,4,0.027162841233192993
373,centre,4,0.027162841233192993
374,fine,4,0.027162841233192993
375,learn,4,0.027162841233192993
376,override,4,0.027162841233192993
377,member,4,0.027162841233192993
378,start,4,0.027162841233192993
379,complete,4,0.027162841233192993
380,guess,4,0.027162841233192993
381,fear,4,0.027162841233192993
382,respect,4,0.027162841233192993
383,changed,4,0.027162841233192993
384,someone,4,0.027162841233192993
385,name,4,0.027162841233192993
386,live,4,0.027162841233192993
387,increase,4,0.027162841233192993
388,opinion,4,0.027162841233192993
389,bob,4,0.027162841233192993
390,charge,4,0.027162841233192993
391,engine,4,0.027162841233192993
392,destroy,4,0.027162841233192993
393,using,4,0.027162841233192993
394,target,4,0.027162841233192993
395,absolutely,4,0.027162841233192993
396,whether,4,0.027162841233192993
397,communicate,4,0.027162841233192993
398,nurse,4,0.027162841233192993
399,race,4,0.027162841233192993
400,feel,4,0.027162841233192993
401,sense,4,0.027162841233192993
402,locked,4,0.027162841233192993
403,cruiser,4,0.027162841233192993
404,cyrano,4,0.027162841233192993
405,klingons,4,0.027162841233192993
406,sabotage,4,0.027162841233192993
407,scanning,4,0.027162841233192993
408,already,4,0.027162841233192993
409,pick,4,0.027162841233192993
410,close,4,0.027162841233192993
411,channel,4,0.027162841233192993
412,least,4,0.027162841233192993
413,conn,4,0.027162841233192993
414,hardly,4,0.027162841233192993
415,somewhere,4,0.027162841233192993
416,entire,4,0.027162841233192993
417,zone,4,0.027162841233192993
418,neutral,4,0.027162841233192993
419,went,4,0.027162841233192993
420,unless,4,0.027162841233192993
421,necessary,4,0.027162841233192993
422,always,4,0.027162841233192993
423,burn,4,0.027162841233192993
424,crystal,4,0.027162841233192993
425,anyone,4,0.027162841233192993
426,door,4,0.027162841233192993
427,scan,4,0.027162841233192993
428,native,4,0.027162841233192993
429,apparently,4,0.027162841233192993
430,coming,4,0.027162841233192993
431,information,4,0.027162841233192993
432,perfect,4,0.027162841233192993
433,body,4,0.027162841233192993
434,nothing,4,0.027162841233192993
435,meaningless,4,0.027162841233192993
436,peace,4,0.027162841233192993
437,old,4,0.027162841233192993
438,machine,4,0.027162841233192993
439,g,4,0.027162841233192993
440,important,4,0.027162841233192993
441,ancient,4,0.027162841233192993
442,sixteenth,4,0.027162841233192993
443,record,4,0.027162841233192993
444,interfere,4,0.027162841233192993
445,normal,4,0.027162841233192993
446,legend,4,0.027162841233192993
447,landing,4,0.027162841233192993
448,true,4,0.027162841233192993
449,follow,4,0.027162841233192993
450,prisoner,4,0.027162841233192993
451,shall,4,0.027162841233192993
452,hand,4,0.027162841233192993
453,beamed,4,0.027162841233192993
454,natural,4,0.027162841233192993
455,whole,4,0.027162841233192993
456,attempt,4,0.027162841233192993
457,reduce,4,0.027162841233192993
458,expect,4,0.027162841233192993
459,inch,4,0.027162841233192993
460,problem,4,0.027162841233192993
461,personnel,4,0.027162841233192993
462,klotho,4,0.027162841233192993
463,attack,4,0.027162841233192993
464,rila,4,0.027162841233192993
465,key,4,0.027162841233192993
466,creature,4,0.027162841233192993
467,soul,4,0.027162841233192993
468,responsibility,4,0.027162841233192993
469,babel,4,0.027162841233192993
470,part,4,0.027162841233192993
471,dramia,4,0.027162841233192993
472,niobe,4,0.027162841233192993
473,pulled,3,0.020372130924894743
474,ago,3,0.020372130924894743
475,indication,3,0.020372130924894743
476,belt,3,0.020372130924894743
477,radio,3,0.020372130924894743
478,being,3,0.020372130924894743
479,arm,3,0.020372130924894743
480,hatch,3,0.020372130924894743
481,navigation,3,0.020372130924894743
482,console,3,0.020372130924894743
483,break,3,0.020372130924894743
484,free,3,0.020372130924894743
