,word,number,percent_of_count
238,else,48,0.036733194563487205
239,programme,48,0.036733194563487205
240,begin,48,0.036733194563487205
241,working,48,0.036733194563487205
242,ever,48,0.036733194563487205
243,dismissed,48,0.036733194563487205
244,purpose,48,0.036733194563487205
245,position,47,0.03596791967674789
246,plan,47,0.03596791967674789
247,human,47,0.03596791967674789
248,next,46,0.03520264479000857
249,many,46,0.03520264479000857
250,guess,46,0.03520264479000857
251,subspace,46,0.03520264479000857
252,always,46,0.03520264479000857
253,risk,46,0.03520264479000857
254,rest,46,0.03520264479000857
255,thousand,45,0.03443736990326925
256,thruster,45,0.03443736990326925
257,agree,45,0.03443736990326925
258,twenty,45,0.03443736990326925
259,damage,45,0.03443736990326925
260,reading,44,0.03367209501652994
261,access,44,0.03367209501652994
262,remember,44,0.03367209501652994
263,ten,44,0.03367209501652994
264,answer,44,0.03367209501652994
265,decision,44,0.03367209501652994
266,move,43,0.03290682012979062
267,acknowledged,43,0.03290682012979062
268,lot,43,0.03290682012979062
269,fine,43,0.03290682012979062
270,heard,43,0.03290682012979062
271,already,43,0.03290682012979062
272,ask,43,0.03290682012979062
273,property,43,0.03290682012979062
274,show,42,0.03214154524305131
275,appreciate,42,0.03214154524305131
276,came,42,0.03214154524305131
277,online,42,0.03214154524305131
278,follow,42,0.03214154524305131
279,trek,42,0.03214154524305131
280,educational,42,0.03214154524305131
281,reason,42,0.03214154524305131
282,welcome,41,0.031376270356311985
283,page,41,0.031376270356311985
284,man,40,0.03061099546957267
285,luck,40,0.03061099546957267
286,holodeck,40,0.03061099546957267
287,engine,40,0.03061099546957267
288,nebula,40,0.03061099546957267
289,episode,40,0.03061099546957267
290,inc,40,0.03061099546957267
291,web,40,0.03061099546957267
292,site,40,0.03061099546957267
293,holder,40,0.03061099546957267
294,information,40,0.03061099546957267
295,repair,39,0.029845720582833357
296,coming,39,0.029845720582833357
297,energy,39,0.029845720582833357
298,case,39,0.029845720582833357
299,orbit,39,0.029845720582833357
300,shut,39,0.029845720582833357
301,backto,39,0.029845720582833357
302,cbsstudios,39,0.029845720582833357
303,andentertainment,39,0.029845720582833357
304,theirrespective,39,0.029845720582833357
305,hologram,39,0.029845720582833357
306,form,38,0.029080445696094036
307,explain,38,0.029080445696094036
308,consider,38,0.029080445696094036
309,taking,38,0.029080445696094036
310,data,38,0.029080445696094036
311,quarter,38,0.029080445696094036
312,listingstartrek,38,0.029080445696094036
313,flyer,38,0.029080445696094036
314,job,37,0.028315170809354723
315,maintain,37,0.028315170809354723
316,kazon,37,0.028315170809354723
317,everyone,37,0.028315170809354723
318,entire,37,0.028315170809354723
319,saying,37,0.028315170809354723
320,real,37,0.028315170809354723
321,turn,37,0.028315170809354723
322,bay,37,0.028315170809354723
323,array,36,0.027549895922615402
324,choice,36,0.027549895922615402
325,agreed,36,0.027549895922615402
326,wanted,36,0.027549895922615402
327,close,36,0.027549895922615402
328,whatever,36,0.027549895922615402
329,month,36,0.027549895922615402
330,week,35,0.02678462103587609
331,name,35,0.02678462103587609
332,crewman,35,0.02678462103587609
333,medical,35,0.02678462103587609
