,word,number,percent_of_count
648,fine,8,0.014808781607493243
649,magnetic,8,0.014808781607493243
650,negative,8,0.014808781607493243
651,forty,8,0.014808781607493243
652,send,8,0.014808781607493243
653,recorded,8,0.014808781607493243
654,consider,8,0.014808781607493243
655,building,8,0.014808781607493243
656,gravity,8,0.014808781607493243
657,technology,8,0.014808781607493243
658,dangerous,8,0.014808781607493243
659,blood,8,0.014808781607493243
660,running,8,0.014808781607493243
661,broken,8,0.014808781607493243
662,affected,8,0.014808781607493243
663,honour,8,0.014808781607493243
664,god,8,0.014808781607493243
665,making,8,0.014808781607493243
666,moving,8,0.014808781607493243
667,offer,8,0.014808781607493243
668,lose,8,0.014808781607493243
669,demand,8,0.014808781607493243
670,direction,8,0.014808781607493243
671,asked,8,0.014808781607493243
672,unusual,8,0.014808781607493243
673,witness,8,0.014808781607493243
674,allow,8,0.014808781607493243
675,whether,8,0.014808781607493243
676,object,8,0.014808781607493243
677,maximum,8,0.014808781607493243
678,bit,8,0.014808781607493243
679,torpedo,8,0.014808781607493243
680,target,8,0.014808781607493243
681,consume,8,0.014808781607493243
682,theory,8,0.014808781607493243
683,completely,8,0.014808781607493243
684,subspace,8,0.014808781607493243
685,feeling,8,0.014808781607493243
686,created,8,0.014808781607493243
687,humanoid,8,0.014808781607493243
688,somewhere,8,0.014808781607493243
689,needed,8,0.014808781607493243
690,cyrano,8,0.014808781607493243
691,general,8,0.014808781607493243
692,sabotage,8,0.014808781607493243
693,effective,8,0.014808781607493243
694,rock,8,0.014808781607493243
695,heading,8,0.014808781607493243
696,worth,8,0.014808781607493243
697,lay,8,0.014808781607493243
698,laboratory,8,0.014808781607493243
699,agmar,8,0.014808781607493243
700,g,8,0.014808781607493243
701,worked,8,0.014808781607493243
702,happening,8,0.014808781607493243
703,magic,8,0.014808781607493243
704,eye,8,0.014808781607493243
705,potion,8,0.014808781607493243
706,degree,8,0.014808781607493243
707,sea,8,0.014808781607493243
708,aurora,8,0.014808781607493243
709,navigation,7,0.012957683906556586
710,galactic,7,0.012957683906556586
711,located,7,0.012957683906556586
712,decided,7,0.012957683906556586
713,designed,7,0.012957683906556586
714,mechanism,7,0.012957683906556586
715,maintain,7,0.012957683906556586
716,damaged,7,0.012957683906556586
717,primitive,7,0.012957683906556586
718,arm,7,0.012957683906556586
719,shut,7,0.012957683906556586
720,aware,7,0.012957683906556586
721,unit,7,0.012957683906556586
722,powerful,7,0.012957683906556586
723,support,7,0.012957683906556586
724,shape,7,0.012957683906556586
725,sort,7,0.012957683906556586
726,interference,7,0.012957683906556586
727,circuit,7,0.012957683906556586
728,stopped,7,0.012957683906556586
729,responding,7,0.012957683906556586
730,taking,7,0.012957683906556586
731,respect,7,0.012957683906556586
732,warrior,7,0.012957683906556586
733,determine,7,0.012957683906556586
734,worried,7,0.012957683906556586
735,claw,7,0.012957683906556586
736,healer,7,0.012957683906556586
737,trust,7,0.012957683906556586
738,expect,7,0.012957683906556586
739,pas,7,0.012957683906556586
740,governor,7,0.012957683906556586
741,wall,7,0.012957683906556586
742,villus,7,0.012957683906556586
743,charge,7,0.012957683906556586
744,side,7,0.012957683906556586
745,photon,7,0.012957683906556586
746,definitely,7,0.012957683906556586
747,communicate,7,0.012957683906556586
748,combination,7,0.012957683906556586
749,table,7,0.012957683906556586
750,outside,7,0.012957683906556586
751,agree,7,0.012957683906556586
752,impulse,7,0.012957683906556586
753,wonder,7,0.012957683906556586
754,lovely,7,0.012957683906556586
755,trace,7,0.012957683906556586
756,failed,7,0.012957683906556586
757,responsibility,7,0.012957683906556586
758,accept,7,0.012957683906556586
759,losing,7,0.012957683906556586
760,science,7,0.012957683906556586
761,colony,7,0.012957683906556586
762,planetary,7,0.012957683906556586
763,koloth,7,0.012957683906556586
764,pick,7,0.012957683906556586
765,hit,7,0.012957683906556586
766,trick,7,0.012957683906556586
767,meet,7,0.012957683906556586
768,loved,7,0.012957683906556586
769,responsible,7,0.012957683906556586
770,recognise,7,0.012957683906556586
771,examine,7,0.012957683906556586
772,helmsman,7,0.012957683906556586
773,week,7,0.012957683906556586
774,sight,7,0.012957683906556586
775,person,7,0.012957683906556586
776,risk,7,0.012957683906556586
777,hard,7,0.012957683906556586
778,plant,7,0.012957683906556586
779,native,7,0.012957683906556586
780,peaceful,7,0.012957683906556586
781,transmission,7,0.012957683906556586
782,operate,7,0.012957683906556586
783,duplicate,7,0.012957683906556586
784,protect,7,0.012957683906556586
785,scientist,7,0.012957683906556586
786,exact,7,0.012957683906556586
787,serve,7,0.012957683906556586
788,approximately,7,0.012957683906556586
789,fool,7,0.012957683906556586
790,starbase,7,0.012957683906556586
791,unidentified,7,0.012957683906556586
792,personnel,7,0.012957683906556586
793,kor,7,0.012957683906556586
794,violence,7,0.012957683906556586
795,tribune,7,0.012957683906556586
796,alar,7,0.012957683906556586
797,pandro,7,0.012957683906556586
798,flower,7,0.012957683906556586
799,size,6,0.011106586205619932
800,accident,6,0.011106586205619932
801,hurry,6,0.011106586205619932
802,console,6,0.011106586205619932
803,answering,6,0.011106586205619932
804,activated,6,0.011106586205619932
805,beaming,6,0.011106586205619932
806,picked,6,0.011106586205619932
807,drained,6,0.011106586205619932
808,pulled,6,0.011106586205619932
809,advanced,6,0.011106586205619932
810,indication,6,0.011106586205619932
811,functioning,6,0.011106586205619932
812,hatch,6,0.011106586205619932
