,word,number,percent_of_count
174,unusual,33,0.04150734554236265
175,good,33,0.04150734554236265
176,ask,33,0.04150734554236265
177,ago,33,0.04150734554236265
178,enough,33,0.04150734554236265
179,aboard,33,0.04150734554236265
180,sector,33,0.04150734554236265
181,evidence,33,0.04150734554236265
182,possibility,32,0.04024954719259408
183,interesting,32,0.04024954719259408
184,get,32,0.04024954719259408
185,matter,32,0.04024954719259408
186,communication,32,0.04024954719259408
187,contact,32,0.04024954719259408
188,crew,32,0.04024954719259408
189,sign,32,0.04024954719259408
190,seems,32,0.04024954719259408
191,high,32,0.04024954719259408
192,twelve,32,0.04024954719259408
193,detecting,32,0.04024954719259408
194,longer,32,0.04024954719259408
195,particle,32,0.04024954719259408
196,wave,32,0.04024954719259408
197,space,31,0.03899174884282552
198,engineering,31,0.03899174884282552
199,klingon,31,0.03899174884282552
200,normal,31,0.03899174884282552
201,position,31,0.03899174884282552
202,emission,31,0.03899174884282552
203,anomaly,31,0.03899174884282552
204,man,30,0.03773395049305696
205,light,30,0.03773395049305696
206,mean,30,0.03773395049305696
207,child,30,0.03773395049305696
208,used,30,0.03773395049305696
209,excuse,30,0.03773395049305696
210,programme,30,0.03773395049305696
211,support,30,0.03773395049305696
212,le,30,0.03773395049305696
213,sorry,29,0.036476152143288386
214,similar,29,0.036476152143288386
215,wrong,29,0.036476152143288386
216,unknown,29,0.036476152143288386
217,continue,29,0.036476152143288386
218,increase,29,0.036476152143288386
219,la,29,0.036476152143288386
220,forge,29,0.036476152143288386
221,impact,29,0.036476152143288386
222,kilometre,29,0.036476152143288386
223,pulse,29,0.036476152143288386
224,starship,28,0.03521835379351982
225,message,28,0.03521835379351982
226,feel,28,0.03521835379351982
227,forty,28,0.03521835379351982
228,officer,28,0.03521835379351982
229,picking,28,0.03521835379351982
230,small,28,0.03521835379351982
231,away,28,0.03521835379351982
232,destroyed,28,0.03521835379351982
233,apparently,28,0.03521835379351982
234,often,28,0.03521835379351982
235,purpose,28,0.03521835379351982
236,result,28,0.03521835379351982
237,station,27,0.03396055544375126
238,kind,27,0.03396055544375126
239,every,27,0.03396055544375126
240,thought,27,0.03396055544375126
241,function,27,0.03396055544375126
242,negative,27,0.03396055544375126
243,think,27,0.03396055544375126
244,return,27,0.03396055544375126
245,work,27,0.03396055544375126
246,neural,27,0.03396055544375126
247,part,27,0.03396055544375126
248,event,27,0.03396055544375126
249,class,26,0.03270275709398269
250,coming,26,0.03270275709398269
251,almost,26,0.03270275709398269
252,century,26,0.03270275709398269
253,thing,26,0.03270275709398269
254,case,26,0.03270275709398269
255,frequency,26,0.03270275709398269
256,long,26,0.03270275709398269
257,ability,26,0.03270275709398269
258,explain,26,0.03270275709398269
259,trek,26,0.03270275709398269
260,sense,26,0.03270275709398269
261,cause,26,0.03270275709398269
262,temporal,26,0.03270275709398269
263,metre,25,0.03144495874421413
264,possibly,25,0.03144495874421413
265,around,25,0.03144495874421413
266,object,25,0.03144495874421413
267,tractor,25,0.03144495874421413
268,period,25,0.03144495874421413
269,structure,25,0.03144495874421413
270,holodeck,25,0.03144495874421413
271,far,24,0.030187160394445564
272,said,24,0.030187160394445564
273,extremely,24,0.030187160394445564
274,team,24,0.030187160394445564
275,although,24,0.030187160394445564
276,troi,24,0.030187160394445564
277,leave,24,0.030187160394445564
278,soong,24,0.030187160394445564
279,run,24,0.030187160394445564
280,decision,24,0.030187160394445564
281,known,24,0.030187160394445564
282,death,24,0.030187160394445564
283,site,24,0.030187160394445564
284,transport,24,0.030187160394445564
285,increasing,24,0.030187160394445564
286,phenomenon,24,0.030187160394445564
287,signature,24,0.030187160394445564
288,ah,23,0.028929362044676995
289,room,23,0.028929362044676995
290,different,23,0.028929362044676995
291,problem,23,0.028929362044676995
292,million,23,0.028929362044676995
293,study,23,0.028929362044676995
294,quarter,23,0.028929362044676995
295,choice,23,0.028929362044676995
296,change,23,0.028929362044676995
297,colony,23,0.028929362044676995
298,aware,23,0.028929362044676995
299,reason,23,0.028929362044676995
300,even,23,0.028929362044676995
301,rate,23,0.028929362044676995
302,device,23,0.028929362044676995
303,lore,23,0.028929362044676995
304,failure,23,0.028929362044676995
305,curious,23,0.028929362044676995
306,code,23,0.028929362044676995
307,completed,23,0.028929362044676995
308,activity,23,0.028929362044676995
309,plasma,23,0.028929362044676995
310,feeling,23,0.028929362044676995
311,earth,22,0.027671563694908433
312,answer,22,0.027671563694908433
