,word,number,percent_of_count
0,captain,1392,2.3299800813484426
1,doctor,416,0.6963158863799943
2,would,291,0.4870863532129287
3,mister,288,0.4820648444169191
4,one,284,0.475369499355573
6,ship,165,0.2761829837805266
7,planet,162,0.27116147498451704
8,must,156,0.26111845739249784
9,time,153,0.2560969485964883
10,yes,149,0.24940160353514218
11,power,147,0.24605393100446915
12,spock,139,0.23266324088177695
13,sir,138,0.2309894046164404
14,may,135,0.22596789582043086
15,could,133,0.2226202232897578
16,scott,129,0.21592487822841172
17,life,125,0.20922953316706558
18,know,125,0.20922953316706558
19,enterprise,115,0.19249117051370035
20,two,111,0.18579582545235424
21,course,100,0.1673836265336525
22,quite,96,0.16068828147230638
23,sensor,94,0.15734060894163335
24,believe,91,0.15231910014562375
25,reading,87,0.14562375508427766
26,computer,87,0.14562375508427766
27,human,86,0.14394991881894112
28,shall,83,0.13892841002293155
29,three,79,0.13223306496158546
30,kirk,79,0.13223306496158546
31,find,75,0.12553771990023935
32,make,75,0.12553771990023935
33,see,75,0.12553771990023935
34,point,74,0.12386388363490282
35,please,74,0.12386388363490282
36,four,73,0.12219004736956632
37,fascinating,73,0.12219004736956632
38,year,72,0.12051621110422978
39,seven,72,0.12051621110422978
40,correct,72,0.12051621110422978
41,well,71,0.11884237483889325
42,vulcan,71,0.11884237483889325
43,lieutenant,71,0.11884237483889325
44,back,71,0.11884237483889325
45,logical,70,0.11716853857355675
46,mccoy,69,0.1154947023082202
47,mind,68,0.11382086604288368
48,beam,68,0.11382086604288368
49,hundred,67,0.11214702977754716
50,seem,67,0.11214702977754716
51,energy,66,0.11047319351221063
52,earth,65,0.1087993572468741
53,control,65,0.1087993572468741
54,understand,64,0.10712552098153759
55,system,63,0.10545168471620106
56,report,63,0.10545168471620106
57,like,63,0.10545168471620106
58,negative,63,0.10545168471620106
59,order,61,0.10210401218552802
60,perhaps,60,0.10043017592019149
61,go,59,0.09875633965485495
62,moment,59,0.09875633965485495
63,seems,58,0.09708250338951843
64,however,58,0.09708250338951843
65,take,58,0.09708250338951843
66,transporter,57,0.09540866712418192
67,form,57,0.09540866712418192
68,even,57,0.09540866712418192
69,never,55,0.09206099459350886
70,something,54,0.09038715832817233
71,get,54,0.09038715832817233
72,fact,54,0.09038715832817233
73,creature,54,0.09038715832817233
74,interesting,54,0.09038715832817233
75,command,54,0.09038715832817233
76,also,53,0.08871332206283582
77,nothing,53,0.08871332206283582
78,much,53,0.08871332206283582
79,body,53,0.08871332206283582
80,vessel,52,0.08703948579749929
81,still,52,0.08703948579749929
82,possible,52,0.08703948579749929
83,first,52,0.08703948579749929
84,thousand,52,0.08703948579749929
85,five,51,0.08536564953216276
86,officer,51,0.08536564953216276
87,say,50,0.08369181326682625
88,jim,49,0.0820179770014897
89,thing,49,0.0820179770014897
90,right,49,0.0820179770014897
91,way,48,0.08034414073615319
92,force,48,0.08034414073615319
93,sulu,47,0.07867030447081667
94,minute,47,0.07867030447081667
95,suggest,47,0.07867030447081667
96,might,46,0.07699646820548013
97,able,45,0.07532263194014362
98,hour,45,0.07532263194014362
99,ago,44,0.07364879567480709
100,certain,44,0.07364879567480709
101,ready,44,0.07364879567480709
102,need,44,0.07364879567480709
103,come,44,0.07364879567480709
104,indicate,43,0.07197495940947056
105,surface,43,0.07197495940947056
106,room,43,0.07197495940947056
107,since,43,0.07197495940947056
108,return,43,0.07197495940947056
109,aboard,43,0.07197495940947056
110,space,43,0.07197495940947056
111,indeed,43,0.07197495940947056
112,without,42,0.07030112314413405
113,use,42,0.07030112314413405
114,made,41,0.06862728687879752
115,yet,41,0.06862728687879752
116,present,41,0.06862728687879752
117,alien,41,0.06862728687879752
118,record,40,0.06695345061346099
119,people,40,0.06695345061346099
120,field,40,0.06695345061346099
121,question,40,0.06695345061346099
122,contact,40,0.06695345061346099
123,six,39,0.06527961434812446
124,long,38,0.06360577808278794
125,thank,38,0.06360577808278794
126,area,38,0.06360577808278794
127,second,38,0.06360577808278794
128,starfleet,38,0.06360577808278794
129,eight,37,0.06193194181745141
130,death,37,0.06193194181745141
131,work,37,0.06193194181745141
132,place,37,0.06193194181745141
133,attack,37,0.06193194181745141
134,warp,36,0.06025810555211489
135,another,36,0.06025810555211489
136,wish,36,0.06025810555211489
137,impossible,36,0.06025810555211489
138,exactly,35,0.05858426928677837
139,answer,35,0.05858426928677837
140,bridge,35,0.05858426928677837
141,want,35,0.05858426928677837
142,think,35,0.05858426928677837
143,illogical,34,0.05691043302144184
144,within,34,0.05691043302144184
145,emotion,34,0.05691043302144184
146,device,34,0.05691043302144184
147,thought,34,0.05691043302144184
148,gentleman,34,0.05691043302144184
149,chekov,34,0.05691043302144184
150,obviously,33,0.055236596756105316
151,enough,33,0.055236596756105316
152,good,33,0.055236596756105316
153,totally,33,0.055236596756105316
154,simply,32,0.053562760490768795
155,crew,32,0.053562760490768795
156,phaser,32,0.053562760490768795
157,full,32,0.053562760490768795
